pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50170551:monomodalStopPlace:47911,IDFM:StopPlaceEntrance:50170551,IDFM:monomodalStopPlace:47911,1,1,23.03,29,,,,,
IDFM:StopPlaceEntrance:50170549:monomodalStopPlace:47911,IDFM:StopPlaceEntrance:50170549,IDFM:monomodalStopPlace:47911,1,1,68.55,87,,,,,
IDFM:StopPlaceEntrance:50170740:monomodalStopPlace:47910,IDFM:StopPlaceEntrance:50170740,IDFM:monomodalStopPlace:47910,1,1,66.09,84,,,,,
IDFM:StopPlaceEntrance:50170740:471469,IDFM:StopPlaceEntrance:50170740,IDFM:471469,1,1,89.45,113,,,,,
IDFM:StopPlaceEntrance:50170740:472979,IDFM:StopPlaceEntrance:50170740,IDFM:472979,1,1,109.62,139,,,,,
IDFM:StopPlaceEntrance:50170740:471462,IDFM:StopPlaceEntrance:50170740,IDFM:471462,1,1,112.32,143,,,,,
IDFM:StopPlaceEntrance:50170739:monomodalStopPlace:47910,IDFM:StopPlaceEntrance:50170739,IDFM:monomodalStopPlace:47910,1,1,51.3,65,,,,,
IDFM:StopPlaceEntrance:50170739:471469,IDFM:StopPlaceEntrance:50170739,IDFM:471469,1,1,67.29,85,,,,,
IDFM:StopPlaceEntrance:50170739:472979,IDFM:StopPlaceEntrance:50170739,IDFM:472979,1,1,88.76,113,,,,,
IDFM:StopPlaceEntrance:50170739:471462,IDFM:StopPlaceEntrance:50170739,IDFM:471462,1,1,92.84,118,,,,,
IDFM:StopPlaceEntrance:50170046:monomodalStopPlace:47917,IDFM:StopPlaceEntrance:50170046,IDFM:monomodalStopPlace:47917,1,1,11.25,14,,,,,
IDFM:StopPlaceEntrance:50170046:472965,IDFM:StopPlaceEntrance:50170046,IDFM:472965,1,1,93.97,119,,,,,
IDFM:StopPlaceEntrance:50170046:472379,IDFM:StopPlaceEntrance:50170046,IDFM:472379,1,1,96.17,122,,,,,
IDFM:StopPlaceEntrance:50170052:monomodalStopPlace:47917,IDFM:StopPlaceEntrance:50170052,IDFM:monomodalStopPlace:47917,1,1,21.42,27,,,,,
IDFM:StopPlaceEntrance:50170052:472379,IDFM:StopPlaceEntrance:50170052,IDFM:472379,1,1,94.47,120,,,,,
IDFM:StopPlaceEntrance:50170052:472965,IDFM:StopPlaceEntrance:50170052,IDFM:472965,1,1,99.1,126,,,,,
IDFM:StopPlaceEntrance:50170044:monomodalStopPlace:47918,IDFM:StopPlaceEntrance:50170044,IDFM:monomodalStopPlace:47918,1,1,34.6,44,,,,,
IDFM:StopPlaceEntrance:50170051:monomodalStopPlace:47918,IDFM:StopPlaceEntrance:50170051,IDFM:monomodalStopPlace:47918,1,1,23.02,29,,,,,
IDFM:StopPlaceEntrance:50170334:monomodalStopPlace:47915,IDFM:StopPlaceEntrance:50170334,IDFM:monomodalStopPlace:47915,1,1,126.71,161,,,,,
IDFM:StopPlaceEntrance:50171237:monomodalStopPlace:47916,IDFM:StopPlaceEntrance:50171237,IDFM:monomodalStopPlace:47916,1,1,104.22,132,,,,,
IDFM:StopPlaceEntrance:50170616:monomodalStopPlace:47916,IDFM:StopPlaceEntrance:50170616,IDFM:monomodalStopPlace:47916,1,1,35.01,44,,,,,
IDFM:StopPlaceEntrance:50170894:471787,IDFM:StopPlaceEntrance:50170894,IDFM:471787,1,1,18.44,23,,,,,
IDFM:StopPlaceEntrance:50170894:monomodalStopPlace:47914,IDFM:StopPlaceEntrance:50170894,IDFM:monomodalStopPlace:47914,1,1,35.04,44,,,,,
IDFM:StopPlaceEntrance:50170894:472765,IDFM:StopPlaceEntrance:50170894,IDFM:472765,1,1,52.2,66,,,,,
IDFM:StopPlaceEntrance:50170895:471787,IDFM:StopPlaceEntrance:50170895,IDFM:471787,1,1,31.05,39,,,,,
IDFM:StopPlaceEntrance:50170895:monomodalStopPlace:47914,IDFM:StopPlaceEntrance:50170895,IDFM:monomodalStopPlace:47914,1,1,48.17,61,,,,,
IDFM:StopPlaceEntrance:50170895:472765,IDFM:StopPlaceEntrance:50170895,IDFM:472765,1,1,67.61,86,,,,,
IDFM:StopPlaceEntrance:50148655:monomodalStopPlace:47900,IDFM:StopPlaceEntrance:50148655,IDFM:monomodalStopPlace:47900,1,1,41.19,52,,,,,
IDFM:StopPlaceEntrance:50148592:monomodalStopPlace:47900,IDFM:StopPlaceEntrance:50148592,IDFM:monomodalStopPlace:47900,1,1,101.33,129,,,,,
IDFM:StopPlaceEntrance:50148835:monomodalStopPlace:47900,IDFM:StopPlaceEntrance:50148835,IDFM:monomodalStopPlace:47900,1,1,64.69,82,,,,,
IDFM:StopPlaceEntrance:50148591:monomodalStopPlace:47900,IDFM:StopPlaceEntrance:50148591,IDFM:monomodalStopPlace:47900,1,1,103.35,131,,,,,
IDFM:StopPlaceEntrance:50148705:monomodalStopPlace:47900,IDFM:StopPlaceEntrance:50148705,IDFM:monomodalStopPlace:47900,1,1,57.97,73,,,,,
IDFM:StopPlaceEntrance:50170542:monomodalStopPlace:47901,IDFM:StopPlaceEntrance:50170542,IDFM:monomodalStopPlace:47901,1,1,56.56,72,,,,,
IDFM:StopPlaceEntrance:50170224:monomodalStopPlace:47901,IDFM:StopPlaceEntrance:50170224,IDFM:monomodalStopPlace:47901,1,1,90.42,115,,,,,
IDFM:StopPlaceEntrance:50170225:monomodalStopPlace:47901,IDFM:StopPlaceEntrance:50170225,IDFM:monomodalStopPlace:47901,1,1,53.13,67,,,,,
IDFM:StopPlaceEntrance:50170541:monomodalStopPlace:47901,IDFM:StopPlaceEntrance:50170541,IDFM:monomodalStopPlace:47901,1,1,102.91,131,,,,,
IDFM:StopPlaceEntrance:50171293:monomodalStopPlace:47909,IDFM:StopPlaceEntrance:50171293,IDFM:monomodalStopPlace:47909,1,1,53.61,68,,,,,
IDFM:StopPlaceEntrance:50170407:monomodalStopPlace:47909,IDFM:StopPlaceEntrance:50170407,IDFM:monomodalStopPlace:47909,1,1,54.51,69,,,,,
IDFM:StopPlaceEntrance:50170713:monomodalStopPlace:47909,IDFM:StopPlaceEntrance:50170713,IDFM:monomodalStopPlace:47909,1,1,43.81,55,,,,,
IDFM:StopPlaceEntrance:50170714:monomodalStopPlace:47909,IDFM:StopPlaceEntrance:50170714,IDFM:monomodalStopPlace:47909,1,1,64.7,82,,,,,
IDFM:StopPlaceEntrance:50170279:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50170279,IDFM:monomodalStopPlace:47906,1,1,109.21,139,,,,,
IDFM:StopPlaceEntrance:50170285:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50170285,IDFM:monomodalStopPlace:47906,1,1,151.36,192,,,,,
IDFM:StopPlaceEntrance:50170032:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50170032,IDFM:monomodalStopPlace:47906,1,1,68.66,87,,,,,
IDFM:StopPlaceEntrance:50170277:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50170277,IDFM:monomodalStopPlace:47906,1,1,38.38,48,,,,,
IDFM:StopPlaceEntrance:50170284:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50170284,IDFM:monomodalStopPlace:47906,1,1,132.21,168,,,,,
IDFM:StopPlaceEntrance:50171229:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50171229,IDFM:monomodalStopPlace:47906,1,1,90.34,115,,,,,
IDFM:StopPlaceEntrance:50170290:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50170290,IDFM:monomodalStopPlace:47906,1,1,114.75,146,,,,,
IDFM:StopPlaceEntrance:50170161:monomodalStopPlace:47907,IDFM:StopPlaceEntrance:50170161,IDFM:monomodalStopPlace:47907,1,1,39.04,49,,,,,
IDFM:StopPlaceEntrance:50170162:monomodalStopPlace:47907,IDFM:StopPlaceEntrance:50170162,IDFM:monomodalStopPlace:47907,1,1,42.57,54,,,,,
IDFM:StopPlaceEntrance:50170783:monomodalStopPlace:47904,IDFM:StopPlaceEntrance:50170783,IDFM:monomodalStopPlace:47904,1,1,18.72,23,,,,,
IDFM:StopPlaceEntrance:50170786:monomodalStopPlace:47905,IDFM:StopPlaceEntrance:50170786,IDFM:monomodalStopPlace:47905,1,1,133.01,169,,,,,
IDFM:StopPlaceEntrance:50170292:monomodalStopPlace:47905,IDFM:StopPlaceEntrance:50170292,IDFM:monomodalStopPlace:47905,1,1,33.13,42,,,,,
IDFM:StopPlaceEntrance:50170293:monomodalStopPlace:47905,IDFM:StopPlaceEntrance:50170293,IDFM:monomodalStopPlace:47905,1,1,43.96,55,,,,,
IDFM:StopPlaceEntrance:50170619:monomodalStopPlace:47905,IDFM:StopPlaceEntrance:50170619,IDFM:monomodalStopPlace:47905,1,1,59.58,75,,,,,
IDFM:StopPlaceEntrance:50170517:monomodalStopPlace:47903,IDFM:StopPlaceEntrance:50170517,IDFM:monomodalStopPlace:47903,1,1,19.19,24,,,,,
IDFM:StopPlaceEntrance:50171162:monomodalStopPlace:47903,IDFM:StopPlaceEntrance:50171162,IDFM:monomodalStopPlace:47903,1,1,22.77,29,,,,,
IDFM:StopPlaceEntrance:50170518:monomodalStopPlace:47903,IDFM:StopPlaceEntrance:50170518,IDFM:monomodalStopPlace:47903,1,1,30.39,38,,,,,
IDFM:StopPlaceEntrance:50171163:monomodalStopPlace:47903,IDFM:StopPlaceEntrance:50171163,IDFM:monomodalStopPlace:47903,1,1,78.85,100,,,,,
IDFM:StopPlaceEntrance:50170502:monomodalStopPlace:46689,IDFM:StopPlaceEntrance:50170502,IDFM:monomodalStopPlace:46689,1,1,64.08,81,,,,,
IDFM:StopPlaceEntrance:50170304:monomodalStopPlace:46689,IDFM:StopPlaceEntrance:50170304,IDFM:monomodalStopPlace:46689,1,1,118.22,150,,,,,
IDFM:StopPlaceEntrance:50148520:463086,IDFM:StopPlaceEntrance:50148520,IDFM:463086,1,1,31.06,39,,,,,
IDFM:StopPlaceEntrance:50148520:22238,IDFM:StopPlaceEntrance:50148520,IDFM:22238,1,1,37.26,47,,,,,
IDFM:22238:StopPlaceEntrance:50148517,IDFM:22238,IDFM:StopPlaceEntrance:50148517,1,0,102.01,129,,,,,
IDFM:463086:StopPlaceEntrance:50148517,IDFM:463086,IDFM:StopPlaceEntrance:50148517,1,0,102.14,130,,,,,
IDFM:StopPlaceEntrance:50148519:22238,IDFM:StopPlaceEntrance:50148519,IDFM:22238,1,1,63.76,81,,,,,
IDFM:StopPlaceEntrance:50148519:463086,IDFM:StopPlaceEntrance:50148519,IDFM:463086,1,1,64.51,82,,,,,
IDFM:StopPlaceEntrance:50148518:463086,IDFM:StopPlaceEntrance:50148518,IDFM:463086,1,1,84.57,107,,,,,
IDFM:StopPlaceEntrance:50148518:22238,IDFM:StopPlaceEntrance:50148518,IDFM:22238,1,1,87.65,111,,,,,
IDFM:22179:StopPlaceEntrance:50148025,IDFM:22179,IDFM:StopPlaceEntrance:50148025,1,0,51.44,65,,,,,
IDFM:463005:StopPlaceEntrance:50148025,IDFM:463005,IDFM:StopPlaceEntrance:50148025,1,0,51.99,66,,,,,
IDFM:22179:StopPlaceEntrance:50148027,IDFM:22179,IDFM:StopPlaceEntrance:50148027,1,0,51.58,65,,,,,
IDFM:463005:StopPlaceEntrance:50148027,IDFM:463005,IDFM:StopPlaceEntrance:50148027,1,0,52.18,66,,,,,
IDFM:StopPlaceEntrance:50148026:22179,IDFM:StopPlaceEntrance:50148026,IDFM:22179,1,1,1.99,2,,,,,
IDFM:StopPlaceEntrance:50148026:463005,IDFM:StopPlaceEntrance:50148026,IDFM:463005,1,1,10.67,13,,,,,
IDFM:StopPlaceEntrance:50170036:monomodalStopPlace:473159,IDFM:StopPlaceEntrance:50170036,IDFM:monomodalStopPlace:473159,1,1,79.03,100,,,,,
IDFM:StopPlaceEntrance:50170039:monomodalStopPlace:473159,IDFM:StopPlaceEntrance:50170039,IDFM:monomodalStopPlace:473159,1,1,36.49,46,,,,,
IDFM:StopPlaceEntrance:50170089:monomodalStopPlace:473159,IDFM:StopPlaceEntrance:50170089,IDFM:monomodalStopPlace:473159,1,1,114.45,145,,,,,
IDFM:StopPlaceEntrance:50171150:monomodalStopPlace:473159,IDFM:StopPlaceEntrance:50171150,IDFM:monomodalStopPlace:473159,1,1,21.3,27,,,,,
IDFM:StopPlaceEntrance:50170847:monomodalStopPlace:473159,IDFM:StopPlaceEntrance:50170847,IDFM:monomodalStopPlace:473159,1,1,104.62,133,,,,,
IDFM:StopPlaceEntrance:50170848:monomodalStopPlace:473159,IDFM:StopPlaceEntrance:50170848,IDFM:monomodalStopPlace:473159,1,1,9.63,12,,,,,
IDFM:StopPlaceEntrance:50170090:monomodalStopPlace:473159,IDFM:StopPlaceEntrance:50170090,IDFM:monomodalStopPlace:473159,1,1,104.17,132,,,,,
IDFM:StopPlaceEntrance:50148479:22223,IDFM:StopPlaceEntrance:50148479,IDFM:22223,1,1,11.3,14,,,,,
IDFM:StopPlaceEntrance:50148479:463085,IDFM:StopPlaceEntrance:50148479,IDFM:463085,1,1,12.18,15,,,,,
IDFM:StopPlaceEntrance:50148478:463085,IDFM:StopPlaceEntrance:50148478,IDFM:463085,1,1,35.08,44,,,,,
IDFM:StopPlaceEntrance:50148478:22223,IDFM:StopPlaceEntrance:50148478,IDFM:22223,1,1,36.78,46,,,,,
IDFM:StopPlaceEntrance:50148477:463085,IDFM:StopPlaceEntrance:50148477,IDFM:463085,1,1,41.99,53,,,,,
IDFM:StopPlaceEntrance:50148477:22223,IDFM:StopPlaceEntrance:50148477,IDFM:22223,1,1,44.06,56,,,,,
IDFM:22223:StopPlaceEntrance:50148813,IDFM:22223,IDFM:StopPlaceEntrance:50148813,1,0,50.01,63,,,,,
IDFM:463085:StopPlaceEntrance:50148813,IDFM:463085,IDFM:StopPlaceEntrance:50148813,1,0,52.24,66,,,,,
IDFM:StopPlaceEntrance:50148480:463085,IDFM:StopPlaceEntrance:50148480,IDFM:463085,1,1,17.03,21,,,,,
IDFM:StopPlaceEntrance:50148480:22223,IDFM:StopPlaceEntrance:50148480,IDFM:22223,1,1,18.25,23,,,,,
IDFM:463291:StopPlaceEntrance:50147857,IDFM:463291,IDFM:StopPlaceEntrance:50147857,1,0,12.05,15,,,,,
IDFM:22155:StopPlaceEntrance:50147857,IDFM:22155,IDFM:StopPlaceEntrance:50147857,1,0,20.55,26,,,,,
IDFM:463292:StopPlaceEntrance:50147857,IDFM:463292,IDFM:StopPlaceEntrance:50147857,1,0,28.98,36,,,,,
IDFM:22131:StopPlaceEntrance:50147857,IDFM:22131,IDFM:StopPlaceEntrance:50147857,1,0,29.94,38,,,,,
IDFM:StopPlaceEntrance:50147856:463292,IDFM:StopPlaceEntrance:50147856,IDFM:463292,1,1,14.3,18,,,,,
IDFM:StopPlaceEntrance:50147856:22155,IDFM:StopPlaceEntrance:50147856,IDFM:22155,1,1,17.46,22,,,,,
IDFM:StopPlaceEntrance:50147856:22131,IDFM:StopPlaceEntrance:50147856,IDFM:22131,1,1,24.02,30,,,,,
IDFM:StopPlaceEntrance:50147856:463291,IDFM:StopPlaceEntrance:50147856,IDFM:463291,1,1,29.9,38,,,,,
IDFM:StopPlaceEntrance:50148033:463100,IDFM:StopPlaceEntrance:50148033,IDFM:463100,1,1,37.47,47,,,,,
IDFM:StopPlaceEntrance:50148033:22172,IDFM:StopPlaceEntrance:50148033,IDFM:22172,1,1,38.39,48,,,,,
IDFM:StopPlaceEntrance:50170421:monomodalStopPlace:46647,IDFM:StopPlaceEntrance:50170421,IDFM:monomodalStopPlace:46647,1,1,68.65,87,,,,,
IDFM:StopPlaceEntrance:50170333:monomodalStopPlace:46647,IDFM:StopPlaceEntrance:50170333,IDFM:monomodalStopPlace:46647,1,1,59.19,75,,,,,
IDFM:StopPlaceEntrance:50148034:463305,IDFM:StopPlaceEntrance:50148034,IDFM:463305,1,1,57.67,73,,,,,
IDFM:StopPlaceEntrance:50148034:22160,IDFM:StopPlaceEntrance:50148034,IDFM:22160,1,1,58.55,74,,,,,
IDFM:StopPlaceEntrance:50171320:monomodalStopPlace:47966,IDFM:StopPlaceEntrance:50171320,IDFM:monomodalStopPlace:47966,1,1,49.06,62,,,,,
IDFM:StopPlaceEntrance:50170629:monomodalStopPlace:47966,IDFM:StopPlaceEntrance:50170629,IDFM:monomodalStopPlace:47966,1,1,45.13,57,,,,,
IDFM:StopPlaceEntrance:50170796:monomodalStopPlace:47967,IDFM:StopPlaceEntrance:50170796,IDFM:monomodalStopPlace:47967,1,1,14.61,18,,,,,
IDFM:StopPlaceEntrance:50170310:monomodalStopPlace:47967,IDFM:StopPlaceEntrance:50170310,IDFM:monomodalStopPlace:47967,1,1,118.78,151,,,,,
IDFM:StopPlaceEntrance:50170255:monomodalStopPlace:47967,IDFM:StopPlaceEntrance:50170255,IDFM:monomodalStopPlace:47967,1,1,118.24,150,,,,,
IDFM:StopPlaceEntrance:50170158:monomodalStopPlace:47964,IDFM:StopPlaceEntrance:50170158,IDFM:monomodalStopPlace:47964,1,1,54.02,68,,,,,
IDFM:StopPlaceEntrance:50170470:monomodalStopPlace:47964,IDFM:StopPlaceEntrance:50170470,IDFM:monomodalStopPlace:47964,1,1,182.5,232,,,,,
IDFM:StopPlaceEntrance:50170252:monomodalStopPlace:47962,IDFM:StopPlaceEntrance:50170252,IDFM:monomodalStopPlace:47962,1,1,71.24,90,,,,,
IDFM:StopPlaceEntrance:50170098:monomodalStopPlace:47962,IDFM:StopPlaceEntrance:50170098,IDFM:monomodalStopPlace:47962,1,1,19.28,24,,,,,
IDFM:StopPlaceEntrance:50170251:monomodalStopPlace:47962,IDFM:StopPlaceEntrance:50170251,IDFM:monomodalStopPlace:47962,1,1,35.8,45,,,,,
IDFM:StopPlaceEntrance:50170355:monomodalStopPlace:47963,IDFM:StopPlaceEntrance:50170355,IDFM:monomodalStopPlace:47963,1,1,48.17,61,,,,,
IDFM:StopPlaceEntrance:50170892:monomodalStopPlace:47963,IDFM:StopPlaceEntrance:50170892,IDFM:monomodalStopPlace:47963,1,1,127.95,162,,,,,
IDFM:StopPlaceEntrance:50170354:monomodalStopPlace:47963,IDFM:StopPlaceEntrance:50170354,IDFM:monomodalStopPlace:47963,1,1,45.22,57,,,,,
IDFM:StopPlaceEntrance:50170916:monomodalStopPlace:45301,IDFM:StopPlaceEntrance:50170916,IDFM:monomodalStopPlace:45301,1,1,96.72,123,,,,,
IDFM:StopPlaceEntrance:50170916:463112,IDFM:StopPlaceEntrance:50170916,IDFM:463112,1,1,245.64,312,,,,,
IDFM:StopPlaceEntrance:50170916:21955,IDFM:StopPlaceEntrance:50170916,IDFM:21955,1,1,255.56,325,,,,,
IDFM:StopPlaceEntrance:50170930:monomodalStopPlace:47960,IDFM:StopPlaceEntrance:50170930,IDFM:monomodalStopPlace:47960,1,1,53.45,68,,,,,
IDFM:StopPlaceEntrance:50170931:monomodalStopPlace:47960,IDFM:StopPlaceEntrance:50170931,IDFM:monomodalStopPlace:47960,1,1,75.11,95,,,,,
IDFM:StopPlaceEntrance:50171314:monomodalStopPlace:47961,IDFM:StopPlaceEntrance:50171314,IDFM:monomodalStopPlace:47961,1,1,23.45,29,,,,,
IDFM:StopPlaceEntrance:50171315:monomodalStopPlace:47961,IDFM:StopPlaceEntrance:50171315,IDFM:monomodalStopPlace:47961,1,1,9.46,12,,,,,
IDFM:StopPlaceEntrance:50170076:monomodalStopPlace:47968,IDFM:StopPlaceEntrance:50170076,IDFM:monomodalStopPlace:47968,1,1,129.47,164,,,,,
IDFM:StopPlaceEntrance:50170902:monomodalStopPlace:47968,IDFM:StopPlaceEntrance:50170902,IDFM:monomodalStopPlace:47968,1,1,134.47,171,,,,,
IDFM:StopPlaceEntrance:50170357:monomodalStopPlace:47969,IDFM:StopPlaceEntrance:50170357,IDFM:monomodalStopPlace:47969,1,1,51.5,65,,,,,
IDFM:StopPlaceEntrance:50171200:monomodalStopPlace:47969,IDFM:StopPlaceEntrance:50171200,IDFM:monomodalStopPlace:47969,1,1,20.13,25,,,,,
IDFM:StopPlaceEntrance:50170627:monomodalStopPlace:47969,IDFM:StopPlaceEntrance:50170627,IDFM:monomodalStopPlace:47969,1,1,57.59,73,,,,,
IDFM:StopPlaceEntrance:50170628:monomodalStopPlace:47969,IDFM:StopPlaceEntrance:50170628,IDFM:monomodalStopPlace:47969,1,1,35.52,45,,,,,
IDFM:StopPlaceEntrance:50170887:monomodalStopPlace:47969,IDFM:StopPlaceEntrance:50170887,IDFM:monomodalStopPlace:47969,1,1,18.88,24,,,,,
IDFM:StopPlaceEntrance:50170888:monomodalStopPlace:47969,IDFM:StopPlaceEntrance:50170888,IDFM:monomodalStopPlace:47969,1,1,37.05,47,,,,,
IDFM:StopPlaceEntrance:50170899:monomodalStopPlace:47955,IDFM:StopPlaceEntrance:50170899,IDFM:monomodalStopPlace:47955,1,1,108.92,138,,,,,
IDFM:StopPlaceEntrance:50170795:monomodalStopPlace:47953,IDFM:StopPlaceEntrance:50170795,IDFM:monomodalStopPlace:47953,1,1,120.48,153,,,,,
IDFM:StopPlaceEntrance:50170805:monomodalStopPlace:47953,IDFM:StopPlaceEntrance:50170805,IDFM:monomodalStopPlace:47953,1,1,74.57,94,,,,,
IDFM:StopPlaceEntrance:50170806:monomodalStopPlace:47953,IDFM:StopPlaceEntrance:50170806,IDFM:monomodalStopPlace:47953,1,1,93.07,118,,,,,
IDFM:StopPlaceEntrance:50170920:monomodalStopPlace:47953,IDFM:StopPlaceEntrance:50170920,IDFM:monomodalStopPlace:47953,1,1,89.47,113,,,,,
IDFM:StopPlaceEntrance:50171301:monomodalStopPlace:47954,IDFM:StopPlaceEntrance:50171301,IDFM:monomodalStopPlace:47954,1,1,77.43,98,,,,,
IDFM:StopPlaceEntrance:50170818:monomodalStopPlace:47951,IDFM:StopPlaceEntrance:50170818,IDFM:monomodalStopPlace:47951,1,1,125.1,159,,,,,
IDFM:StopPlaceEntrance:50170917:monomodalStopPlace:47952,IDFM:StopPlaceEntrance:50170917,IDFM:monomodalStopPlace:47952,1,1,79.25,100,,,,,
IDFM:StopPlaceEntrance:50170918:monomodalStopPlace:47952,IDFM:StopPlaceEntrance:50170918,IDFM:monomodalStopPlace:47952,1,1,41.26,52,,,,,
IDFM:StopPlaceEntrance:50170919:monomodalStopPlace:47952,IDFM:StopPlaceEntrance:50170919,IDFM:monomodalStopPlace:47952,1,1,53.45,68,,,,,
IDFM:StopPlaceEntrance:50171300:monomodalStopPlace:47952,IDFM:StopPlaceEntrance:50171300,IDFM:monomodalStopPlace:47952,1,1,39.63,50,,,,,
IDFM:StopPlaceEntrance:50171272:monomodalStopPlace:47952,IDFM:StopPlaceEntrance:50171272,IDFM:monomodalStopPlace:47952,1,1,78.64,100,,,,,
IDFM:StopPlaceEntrance:50170080:monomodalStopPlace:47950,IDFM:StopPlaceEntrance:50170080,IDFM:monomodalStopPlace:47950,1,1,24.72,31,,,,,
IDFM:StopPlaceEntrance:50170081:monomodalStopPlace:47950,IDFM:StopPlaceEntrance:50170081,IDFM:monomodalStopPlace:47950,1,1,40.28,51,,,,,
IDFM:StopPlaceEntrance:50171323:monomodalStopPlace:47959,IDFM:StopPlaceEntrance:50171323,IDFM:monomodalStopPlace:47959,1,1,22.81,29,,,,,
IDFM:StopPlaceEntrance:50170516:monomodalStopPlace:47959,IDFM:StopPlaceEntrance:50170516,IDFM:monomodalStopPlace:47959,1,1,32.46,41,,,,,
IDFM:StopPlaceEntrance:50170724:monomodalStopPlace:47958,IDFM:StopPlaceEntrance:50170724,IDFM:monomodalStopPlace:47958,1,1,20.19,25,,,,,
IDFM:StopPlaceEntrance:50170725:monomodalStopPlace:47958,IDFM:StopPlaceEntrance:50170725,IDFM:monomodalStopPlace:47958,1,1,22.77,29,,,,,
IDFM:StopPlaceEntrance:50148911:monomodalStopPlace:45301,IDFM:StopPlaceEntrance:50148911,IDFM:monomodalStopPlace:45301,1,1,87.37,111,,,,,
IDFM:StopPlaceEntrance:50148911:463112,IDFM:StopPlaceEntrance:50148911,IDFM:463112,1,1,104.51,133,,,,,
IDFM:StopPlaceEntrance:50148911:21955,IDFM:StopPlaceEntrance:50148911,IDFM:21955,1,1,111.72,142,,,,,
IDFM:StopPlaceEntrance:50148910:463112,IDFM:StopPlaceEntrance:50148910,IDFM:463112,1,1,55.42,70,,,,,
IDFM:StopPlaceEntrance:50148910:21955,IDFM:StopPlaceEntrance:50148910,IDFM:21955,1,1,56.3,71,,,,,
IDFM:StopPlaceEntrance:50148910:monomodalStopPlace:45301,IDFM:StopPlaceEntrance:50148910,IDFM:monomodalStopPlace:45301,1,1,168.85,215,,,,,
IDFM:StopPlaceEntrance:50148701:21955,IDFM:StopPlaceEntrance:50148701,IDFM:21955,1,1,56.87,72,,,,,
IDFM:StopPlaceEntrance:50148701:463112,IDFM:StopPlaceEntrance:50148701,IDFM:463112,1,1,58.67,74,,,,,
IDFM:StopPlaceEntrance:50148701:monomodalStopPlace:45301,IDFM:StopPlaceEntrance:50148701,IDFM:monomodalStopPlace:45301,1,1,182.74,232,,,,,
IDFM:StopPlaceEntrance:50148909:21955,IDFM:StopPlaceEntrance:50148909,IDFM:21955,1,1,68.53,87,,,,,
IDFM:StopPlaceEntrance:50148909:463112,IDFM:StopPlaceEntrance:50148909,IDFM:463112,1,1,72.59,92,,,,,
IDFM:StopPlaceEntrance:50148909:monomodalStopPlace:45301,IDFM:StopPlaceEntrance:50148909,IDFM:monomodalStopPlace:45301,1,1,182.93,233,,,,,
IDFM:StopPlaceEntrance:50170583:monomodalStopPlace:47944,IDFM:StopPlaceEntrance:50170583,IDFM:monomodalStopPlace:47944,1,1,25.68,32,,,,,
IDFM:StopPlaceEntrance:50170877:486886,IDFM:StopPlaceEntrance:50170877,IDFM:486886,1,1,111.87,142,,,,,
IDFM:StopPlaceEntrance:50170877:486888,IDFM:StopPlaceEntrance:50170877,IDFM:486888,1,1,112.26,143,,,,,
IDFM:StopPlaceEntrance:50170878:486886,IDFM:StopPlaceEntrance:50170878,IDFM:486886,1,1,111.87,142,,,,,
IDFM:StopPlaceEntrance:50170878:486888,IDFM:StopPlaceEntrance:50170878,IDFM:486888,1,1,112.99,143,,,,,
IDFM:StopPlaceEntrance:50170560:monomodalStopPlace:47942,IDFM:StopPlaceEntrance:50170560,IDFM:monomodalStopPlace:47942,1,1,63.6,81,,,,,
IDFM:StopPlaceEntrance:50170102:monomodalStopPlace:47943,IDFM:StopPlaceEntrance:50170102,IDFM:monomodalStopPlace:47943,1,1,58.83,74,,,,,
IDFM:StopPlaceEntrance:50148636:monomodalStopPlace:47940,IDFM:StopPlaceEntrance:50148636,IDFM:monomodalStopPlace:47940,1,1,47.49,60,,,,,
IDFM:StopPlaceEntrance:50148635:monomodalStopPlace:47940,IDFM:StopPlaceEntrance:50148635,IDFM:monomodalStopPlace:47940,1,1,74.56,94,,,,,
IDFM:StopPlaceEntrance:50148664:monomodalStopPlace:47940,IDFM:StopPlaceEntrance:50148664,IDFM:monomodalStopPlace:47940,1,1,58.59,74,,,,,
IDFM:StopPlaceEntrance:50170711:monomodalStopPlace:47940,IDFM:StopPlaceEntrance:50170711,IDFM:monomodalStopPlace:47940,1,1,59.81,76,,,,,
IDFM:StopPlaceEntrance:50171202:monomodalStopPlace:47948,IDFM:StopPlaceEntrance:50171202,IDFM:monomodalStopPlace:47948,1,1,75.56,96,,,,,
IDFM:StopPlaceEntrance:50171203:monomodalStopPlace:47948,IDFM:StopPlaceEntrance:50171203,IDFM:monomodalStopPlace:47948,1,1,55.02,70,,,,,
