trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1-20830-0F6-0083,22:00:00,22:00:00,830012891,1,,,,,1
1-20830-0F6-0083,22:02:00,22:03:00,830012810,2,,,,,1
1-20830-0F6-0083,22:07:00,22:09:00,830012819,3,,,,,1
1-20830-0F6-0083,22:11:00,22:12:00,830012890,4,,,,,1
1-20830-0F6-0083,22:15:00,22:16:00,830012809,5,,,,,1
1-20830-0F6-0083,22:18:00,22:19:00,830012889,6,,,,,1
1-20830-0F6-0083,22:21:00,22:22:00,830012808,7,,,,,1
1-20830-0F6-0083,22:26:00,22:26:00,830012888,8,,,,,1
1-20827-0F7-0083,21:35:00,21:35:00,830012888,1,,,,,1
1-20827-0F7-0083,21:38:00,21:39:00,830012808,2,,,,,1
1-20827-0F7-0083,21:41:00,21:42:00,830012889,3,,,,,1
1-20827-0F7-0083,21:44:00,21:45:00,830012809,4,,,,,1
1-20827-0F7-0083,21:48:00,21:49:00,830012890,5,,,,,1
1-20827-0F7-0083,21:51:00,21:52:00,830012819,6,,,,,1
1-20827-0F7-0083,21:56:00,21:57:00,830012810,7,,,,,1
1-20827-0F7-0083,22:00:00,22:00:00,830012891,8,,,,,1
1-20826-0F8-0083,21:00:00,21:00:00,830012891,1,,,,,1
1-20826-0F8-0083,21:02:00,21:03:00,830012810,2,,,,,1
1-20826-0F8-0083,21:07:00,21:08:00,830012819,3,,,,,1
1-20826-0F8-0083,21:10:00,21:11:00,830012890,4,,,,,1
1-20826-0F8-0083,21:14:00,21:15:00,830012809,5,,,,,1
1-20826-0F8-0083,21:17:00,21:18:00,830012889,6,,,,,1
1-20826-0F8-0083,21:20:00,21:21:00,830012808,7,,,,,1
1-20826-0F8-0083,21:26:00,21:26:00,830012888,8,,,,,1
1-20825-0F9-0083,20:50:00,20:50:00,830012888,1,,,,,1
1-20825-0F9-0083,20:53:00,20:54:00,830012808,2,,,,,1
1-20825-0F9-0083,20:56:00,20:57:00,830012889,3,,,,,1
1-20825-0F9-0083,20:59:00,21:00:00,830012809,4,,,,,1
1-20825-0F9-0083,21:03:00,21:04:00,830012890,5,,,,,1
1-20825-0F9-0083,21:06:00,21:07:00,830012819,6,,,,,1
1-20825-0F9-0083,21:11:00,21:12:00,830012810,7,,,,,1
1-20825-0F9-0083,21:16:00,21:16:00,830012891,8,,,,,1
1-20824-0FA-0083,19:55:00,19:55:00,830012891,1,,,,,1
1-20824-0FA-0083,20:00:00,20:01:00,830012819,2,,,,,1
1-20824-0FA-0083,20:03:00,20:04:00,830012890,3,,,,,1
1-20824-0FA-0083,20:09:00,20:10:00,830012889,4,,,,,1
1-20824-0FA-0083,20:15:00,20:16:00,830012888,5,,,,,1
1-20824-0FA-0083,20:41:00,20:42:00,830012882,6,,,,,1
1-20824-0FA-0083,21:15:00,21:15:00,830012878,7,,,,,1
1-20823-0FB-0083,19:50:00,19:50:00,830012888,1,,,,,1
1-20823-0FB-0083,19:53:00,19:54:00,830012808,2,,,,,1
1-20823-0FB-0083,19:56:00,19:57:00,830012889,3,,,,,1
1-20823-0FB-0083,19:59:00,20:00:00,830012809,4,,,,,1
1-20823-0FB-0083,20:03:00,20:04:00,830012890,5,,,,,1
1-20823-0FB-0083,20:06:00,20:07:00,830012819,6,,,,,1
1-20823-0FB-0083,20:11:00,20:12:00,830012810,7,,,,,1
1-20823-0FB-0083,20:16:00,20:16:00,830012891,8,,,,,1
1-20822-0FC-0083,18:50:00,18:50:00,830012891,1,,,,,1
1-20822-0FC-0083,18:52:00,18:53:00,830012810,2,,,,,1
1-20822-0FC-0083,18:57:00,18:58:00,830012819,3,,,,,1
1-20822-0FC-0083,19:00:00,19:01:00,830012890,4,,,,,1
1-20822-0FC-0083,19:04:00,19:05:00,830012809,5,,,,,1
1-20822-0FC-0083,19:07:00,19:08:00,830012889,6,,,,,1
1-20822-0FC-0083,19:10:00,19:11:00,830012808,7,,,,,1
1-20822-0FC-0083,19:16:00,19:16:00,830012888,8,,,,,1
1-20821-0FD-0083,18:43:00,18:43:00,830012888,1,,,,,1
1-20821-0FD-0083,18:46:00,18:47:00,830012808,2,,,,,1
1-20821-0FD-0083,18:49:00,18:50:00,830012889,3,,,,,1
1-20821-0FD-0083,18:52:00,18:53:00,830012809,4,,,,,1
1-20821-0FD-0083,18:56:00,18:57:00,830012890,5,,,,,1
1-20821-0FD-0083,18:59:00,19:00:00,830012819,6,,,,,1
1-20821-0FD-0083,19:04:00,19:05:00,830012810,7,,,,,1
1-20821-0FD-0083,19:09:00,19:09:00,830012891,8,,,,,1
1-20820-0FE-0083,18:00:00,18:00:00,830012891,1,,,,,1
1-20820-0FE-0083,18:02:00,18:03:00,830012810,2,,,,,1
1-20820-0FE-0083,18:07:00,18:08:00,830012819,3,,,,,1
1-20820-0FE-0083,18:10:00,18:11:00,830012890,4,,,,,1
1-20820-0FE-0083,18:14:00,18:15:00,830012809,5,,,,,1
1-20820-0FE-0083,18:17:00,18:18:00,830012889,6,,,,,1
1-20820-0FE-0083,18:20:00,18:21:00,830012808,7,,,,,1
1-20820-0FE-0083,18:26:00,18:26:00,830012888,8,,,,,1
1-20819-0FF-0083,17:40:00,17:40:00,830012888,1,,,,,1
1-20819-0FF-0083,17:43:00,17:44:00,830012808,2,,,,,1
1-20819-0FF-0083,17:46:00,17:47:00,830012889,3,,,,,1
1-20819-0FF-0083,17:49:00,17:50:00,830012809,4,,,,,1
1-20819-0FF-0083,17:53:00,17:54:00,830012890,5,,,,,1
1-20819-0FF-0083,17:56:00,17:57:00,830012819,6,,,,,1
1-20819-0FF-0083,18:01:00,18:02:00,830012810,7,,,,,1
1-20819-0FF-0083,18:06:00,18:06:00,830012891,8,,,,,1
1-20818-100-0083,16:50:00,16:50:00,830012891,1,,,,,1
1-20818-100-0083,16:52:00,16:53:00,830012810,2,,,,,1
1-20818-100-0083,16:57:00,16:58:00,830012819,3,,,,,1
1-20818-100-0083,17:00:00,17:01:00,830012890,4,,,,,1
1-20818-100-0083,17:04:00,17:05:00,830012809,5,,,,,1
1-20818-100-0083,17:07:00,17:08:00,830012889,6,,,,,1
1-20818-100-0083,17:10:00,17:11:00,830012808,7,,,,,1
1-20818-100-0083,17:16:00,17:16:00,830012888,8,,,,,1
1-20817-101-0083,15:50:00,15:50:00,830012888,1,,,,,1
1-20817-101-0083,15:53:00,15:54:00,830012808,2,,,,,1
1-20817-101-0083,15:56:00,15:57:00,830012889,3,,,,,1
1-20817-101-0083,15:59:00,16:00:00,830012809,4,,,,,1
1-20817-101-0083,16:03:00,16:04:00,830012890,5,,,,,1
1-20817-101-0083,16:06:00,16:07:00,830012819,6,,,,,1
1-20817-101-0083,16:11:00,16:12:00,830012810,7,,,,,1
1-20817-101-0083,16:16:00,16:16:00,830012891,8,,,,,1
1-20816-102-0083,15:00:00,15:00:00,830012891,1,,,,,1
1-20816-102-0083,15:02:00,15:03:00,830012810,2,,,,,1
1-20816-102-0083,15:07:00,15:08:00,830012819,3,,,,,1
1-20816-102-0083,15:10:00,15:11:00,830012890,4,,,,,1
1-20816-102-0083,15:14:00,15:15:00,830012809,5,,,,,1
1-20816-102-0083,15:17:00,15:18:00,830012889,6,,,,,1
1-20816-102-0083,15:20:00,15:21:00,830012808,7,,,,,1
1-20816-102-0083,15:26:00,15:26:00,830012888,8,,,,,1
1-20815-103-0083,13:43:00,13:43:00,830012888,1,,,,,1
1-20815-103-0083,13:46:00,13:47:00,830012808,2,,,,,1
1-20815-103-0083,13:49:00,13:50:00,830012889,3,,,,,1
1-20815-103-0083,13:52:00,13:53:00,830012809,4,,,,,1
1-20815-103-0083,13:56:00,13:57:00,830012890,5,,,,,1
1-20815-103-0083,13:59:00,14:00:00,830012819,6,,,,,1
1-20815-103-0083,14:04:00,14:05:00,830012810,7,,,,,1
1-20815-103-0083,14:09:00,14:09:00,830012891,8,,,,,1
1-20814-104-0083,12:50:00,12:50:00,830012891,1,,,,,1
1-20814-104-0083,12:52:00,12:53:00,830012810,2,,,,,1
1-20814-104-0083,12:57:00,12:58:00,830012819,3,,,,,1
1-20814-104-0083,13:00:00,13:01:00,830012890,4,,,,,1
1-20814-104-0083,13:04:00,13:05:00,830012809,5,,,,,1
1-20814-104-0083,13:07:00,13:08:00,830012889,6,,,,,1
1-20814-104-0083,13:10:00,13:11:00,830012808,7,,,,,1
1-20814-104-0083,13:16:00,13:16:00,830012888,8,,,,,1
1-20813-105-0083,12:40:00,12:40:00,830012888,1,,,,,1
1-20813-105-0083,12:43:00,12:44:00,830012808,2,,,,,1
1-20813-105-0083,12:46:00,12:47:00,830012889,3,,,,,1
1-20813-105-0083,12:50:00,12:51:00,830012809,4,,,,,1
1-20813-105-0083,12:54:00,12:55:00,830012890,5,,,,,1
1-20813-105-0083,12:57:00,12:58:00,830012819,6,,,,,1
1-20813-105-0083,13:02:00,13:03:00,830012810,7,,,,,1
1-20813-105-0083,13:07:00,13:07:00,830012891,8,,,,,1
1-20812-106-0083,12:00:00,12:00:00,830012891,1,,,,,1
1-20812-106-0083,12:02:00,12:03:00,830012810,2,,,,,1
1-20812-106-0083,12:07:00,12:08:00,830012819,3,,,,,1
1-20812-106-0083,12:10:00,12:11:00,830012890,4,,,,,1
1-20812-106-0083,12:14:00,12:15:00,830012809,5,,,,,1
1-20812-106-0083,12:17:00,12:18:00,830012889,6,,,,,1
1-20812-106-0083,12:20:00,12:21:00,830012808,7,,,,,1
1-20812-106-0083,12:26:00,12:26:00,830012888,8,,,,,1
1-20811-107-0083,11:55:00,11:55:00,830012888,1,,,,,1
1-20811-107-0083,11:58:00,11:59:00,830012808,2,,,,,1
1-20811-107-0083,12:01:00,12:02:00,830012889,3,,,,,1
1-20811-107-0083,12:04:00,12:05:00,830012809,4,,,,,1
1-20811-107-0083,12:09:00,12:10:00,830012890,5,,,,,1
1-20811-107-0083,12:12:00,12:13:00,830012819,6,,,,,1
1-20811-107-0083,12:17:00,12:18:00,830012810,7,,,,,1
1-20811-107-0083,12:22:00,12:22:00,830012891,8,,,,,1
1-20810-108-0083,10:50:00,10:50:00,830012891,1,,,,,1
1-20810-108-0083,10:52:00,10:53:00,830012810,2,,,,,1
1-20810-108-0083,10:57:00,10:58:00,830012819,3,,,,,1
1-20810-108-0083,11:00:00,11:01:00,830012890,4,,,,,1
1-20810-108-0083,11:04:00,11:05:00,830012809,5,,,,,1
1-20810-108-0083,11:07:00,11:08:00,830012889,6,,,,,1
1-20810-108-0083,11:10:00,11:11:00,830012808,7,,,,,1
1-20810-108-0083,11:16:00,11:16:00,830012888,8,,,,,1
1-20809-109-0083,10:55:00,10:55:00,830012888,1,,,,,1
1-20809-109-0083,10:58:00,10:59:00,830012808,2,,,,,1
1-20809-109-0083,11:01:00,11:02:00,830012889,3,,,,,1
1-20809-109-0083,11:04:00,11:05:00,830012809,4,,,,,1
1-20809-109-0083,11:09:00,11:10:00,830012890,5,,,,,1
1-20809-109-0083,11:12:00,11:13:00,830012819,6,,,,,1
1-20809-109-0083,11:17:00,11:18:00,830012810,7,,,,,1
1-20809-109-0083,11:22:00,11:22:00,830012891,8,,,,,1
1-20808-10A-0083,09:50:00,09:50:00,830012891,1,,,,,1
1-20808-10A-0083,09:52:00,09:53:00,830012810,2,,,,,1
1-20808-10A-0083,09:57:00,09:58:00,830012819,3,,,,,1
1-20808-10A-0083,10:00:00,10:01:00,830012890,4,,,,,1
1-20808-10A-0083,10:04:00,10:05:00,830012809,5,,,,,1
1-20808-10A-0083,10:07:00,10:08:00,830012889,6,,,,,1
1-20808-10A-0083,10:10:00,10:11:00,830012808,7,,,,,1
1-20808-10A-0083,10:16:00,10:16:00,830012888,8,,,,,1
1-20807-10B-0083,09:43:00,09:43:00,830012888,1,,,,,1
1-20807-10B-0083,09:46:00,09:47:00,830012808,2,,,,,1
1-20807-10B-0083,09:49:00,09:50:00,830012889,3,,,,,1
1-20807-10B-0083,09:52:00,09:53:00,830012809,4,,,,,1
1-20807-10B-0083,09:57:00,09:58:00,830012890,5,,,,,1
1-20807-10B-0083,10:00:00,10:01:00,830012819,6,,,,,1
1-20807-10B-0083,10:05:00,10:06:00,830012810,7,,,,,1
1-20807-10B-0083,10:10:00,10:10:00,830012891,8,,,,,1
1-20806-10C-0083,08:50:00,08:50:00,830012891,1,,,,,1
1-20806-10C-0083,08:52:00,08:53:00,830012810,2,,,,,1
1-20806-10C-0083,08:57:00,08:58:00,830012819,3,,,,,1
1-20806-10C-0083,09:00:00,09:01:00,830012890,4,,,,,1
1-20806-10C-0083,09:04:00,09:05:00,830012809,5,,,,,1
1-20806-10C-0083,09:07:00,09:08:00,830012889,6,,,,,1
1-20806-10C-0083,09:10:00,09:11:00,830012808,7,,,,,1
1-20806-10C-0083,09:16:00,09:16:00,830012888,8,,,,,1
1-20805-10D-0083,08:30:00,08:30:00,830012888,1,,,,,1
1-20805-10D-0083,08:33:00,08:34:00,830012808,2,,,,,1
1-20805-10D-0083,08:36:00,08:37:00,830012889,3,,,,,1
1-20805-10D-0083,08:39:00,08:40:00,830012809,4,,,,,1
1-20805-10D-0083,08:43:00,08:44:00,830012890,5,,,,,1
1-20805-10D-0083,08:46:00,08:47:00,830012819,6,,,,,1
1-20805-10D-0083,08:51:00,08:52:00,830012810,7,,,,,1
1-20805-10D-0083,08:56:00,08:56:00,830012891,8,,,,,1
1-20804-10E-0083,07:50:00,07:50:00,830012891,1,,,,,1
1-20804-10E-0083,07:52:00,07:53:00,830012810,2,,,,,1
1-20804-10E-0083,07:57:00,07:58:00,830012819,3,,,,,1
1-20804-10E-0083,08:00:00,08:01:00,830012890,4,,,,,1
1-20804-10E-0083,08:04:00,08:05:00,830012809,5,,,,,1
1-20804-10E-0083,08:07:00,08:08:00,830012889,6,,,,,1
1-20804-10E-0083,08:10:00,08:11:00,830012808,7,,,,,1
1-20804-10E-0083,08:16:00,08:16:00,830012888,8,,,,,1
1-20803-10F-0083,07:43:00,07:43:00,830012888,1,,,,,1
1-20803-10F-0083,07:47:00,07:48:00,830012889,2,,,,,1
1-20803-10F-0083,07:52:00,07:53:00,830012890,3,,,,,1
1-20803-10F-0083,07:55:00,07:56:00,830012819,4,,,,,1
1-20803-10F-0083,08:00:00,08:01:00,830012810,5,,,,,1
1-20803-10F-0083,08:05:00,08:05:00,830012891,6,,,,,1
1-20802-110-0083,07:00:00,07:00:00,830012891,1,,,,,1
1-20802-110-0083,07:02:00,07:03:00,830012810,2,,,,,1
1-20802-110-0083,07:07:00,07:08:00,830012819,3,,,,,1
1-20802-110-0083,07:10:00,07:11:00,830012890,4,,,,,1
1-20802-110-0083,07:14:00,07:15:00,830012809,5,,,,,1
1-20802-110-0083,07:17:00,07:18:00,830012889,6,,,,,1
1-20802-110-0083,07:20:00,07:21:00,830012808,7,,,,,1
1-20802-110-0083,07:26:00,07:26:00,830012888,8,,,,,1
1-20801-111-0083,06:00:00,06:00:00,830012888,1,,,,,1
1-20801-111-0083,06:03:00,06:04:00,830012808,2,,,,,1
1-20801-111-0083,06:06:00,06:07:00,830012889,3,,,,,1
1-20801-111-0083,06:09:00,06:10:00,830012809,4,,,,,1
1-20801-111-0083,06:13:00,06:14:00,830012890,5,,,,,1
1-20801-111-0083,06:16:00,06:17:00,830012819,6,,,,,1
1-20801-111-0083,06:21:00,06:22:00,830012810,7,,,,,1
1-20801-111-0083,06:26:00,06:26:00,830012891,8,,,,,1
1-20800-112-0083,05:20:00,05:20:00,830012891,1,,,,,1
1-20800-112-0083,05:22:00,05:23:00,830012810,2,,,,,1
1-20800-112-0083,05:27:00,05:28:00,830012819,3,,,,,1
1-20800-112-0083,05:30:00,05:31:00,830012890,4,,,,,1
1-20800-112-0083,05:34:00,05:35:00,830012809,5,,,,,1
1-20800-112-0083,05:37:00,05:38:00,830012889,6,,,,,1
1-20800-112-0083,05:40:00,05:41:00,830012808,7,,,,,1
1-20800-112-0083,05:46:00,05:46:00,830012888,8,,,,,1
7-CG012-113-0083,06:41:00,06:41:00,830012888,1,,,,,1
7-CG012-113-0083,07:01:00,07:02:00,830012954,2,,,,,1
7-CG012-113-0083,07:23:00,07:24:00,830012952,3,,,,,1
7-CG012-113-0083,07:47:00,07:47:00,830013703,4,,,,,1
7-CG011-114-0083,05:56:00,05:56:00,830012950,1,,,,,1
7-CG011-114-0083,06:10:00,06:11:00,830012952,2,,,,,1
7-CG011-114-0083,06:29:00,06:30:00,830012954,3,,,,,1
7-CG011-114-0083,06:50:00,06:50:00,830012888,4,,,,,1
7-CG010-115-0083,06:41:00,06:41:00,830012888,1,,,,,1
7-CG010-115-0083,07:01:00,07:02:00,830012954,2,,,,,1
7-CG010-115-0083,07:23:00,07:24:00,830012952,3,,,,,1
7-CG010-115-0083,07:43:00,07:43:00,830012950,4,,,,,1
7-CG009-116-0083,05:48:00,05:48:00,830013703,1,,,,,1
7-CG009-116-0083,06:10:00,06:11:00,830012952,2,,,,,1
7-CG009-116-0083,06:29:00,06:30:00,830012954,3,,,,,1
7-CG009-116-0083,06:50:00,06:50:00,830012888,4,,,,,1
7-CG008-117-0083,06:21:00,06:21:00,830012888,1,,,,,1
7-CG008-117-0083,06:41:00,06:42:00,830012954,2,,,,,1
7-CG008-117-0083,07:03:00,07:04:00,830012952,3,,,,,1
7-CG008-117-0083,07:23:00,07:23:00,830012950,4,,,,,1
7-CG007-118-0083,05:52:00,05:52:00,830012950,1,,,,,1
7-CG007-118-0083,06:06:00,06:07:00,830012952,2,,,,,1
7-CG007-118-0083,06:25:00,06:26:00,830012954,3,,,,,1
7-CG007-118-0083,06:46:00,06:46:00,830012888,4,,,,,1
7-CG006-119-0083,06:21:00,06:21:00,830012888,1,,,,,1
7-CG006-119-0083,06:41:00,06:42:00,830012954,2,,,,,1
7-CG006-119-0083,07:03:00,07:04:00,830012952,3,,,,,1
7-CG006-119-0083,07:27:00,07:27:00,830013703,4,,,,,1
7-CG005-11A-0083,05:44:00,05:44:00,830013703,1,,,,,1
7-CG005-11A-0083,06:06:00,06:07:00,830012952,2,,,,,1
7-CG005-11A-0083,06:25:00,06:26:00,830012954,3,,,,,1
7-CG005-11A-0083,06:46:00,06:46:00,830012888,4,,,,,1
7-CG004-11B-0083,05:59:00,05:59:00,830012888,1,,,,,1
7-CG004-11B-0083,06:19:00,06:20:00,830012954,2,,,,,1
7-CG004-11B-0083,06:41:00,06:42:00,830012952,3,,,,,1
7-CG004-11B-0083,07:05:00,07:05:00,830013703,4,,,,,1
7-CG003-11C-0083,05:31:00,05:31:00,830012950,1,,,,,1
7-CG003-11C-0083,05:45:00,05:46:00,830012952,2,,,,,1
7-CG003-11C-0083,06:04:00,06:05:00,830012954,3,,,,,1
7-CG003-11C-0083,06:25:00,06:25:00,830012888,4,,,,,1
7-CG002-11D-0083,05:59:00,05:59:00,830012888,1,,,,,1
7-CG002-11D-0083,06:19:00,06:20:00,830012954,2,,,,,1
7-CG002-11D-0083,06:41:00,06:42:00,830012952,3,,,,,1
7-CG002-11D-0083,07:01:00,07:01:00,830012950,4,,,,,1
7-CG001-11E-0083,05:23:00,05:23:00,830013703,1,,,,,1
7-CG001-11E-0083,05:45:00,05:46:00,830012952,2,,,,,1
7-CG001-11E-0083,06:04:00,06:05:00,830012954,3,,,,,1
7-CG001-11E-0083,06:25:00,06:25:00,830012888,4,,,,,1
7-CAG46-11F-0083,16:00:00,16:00:00,830012950,1,,,,,1
7-CAG46-11F-0083,16:13:00,16:14:00,830012952,2,,,,,1
7-CAG46-11F-0083,16:37:00,16:37:00,830013703,3,,,,,1
7-CAG45-120-0083,15:15:00,15:15:00,830013703,1,,,,,1
7-CAG45-120-0083,15:36:00,15:37:00,830012952,2,,,,,1
7-CAG45-120-0083,15:56:00,15:56:00,830012950,3,,,,,1
7-CAG41-121-0083,13:45:00,13:45:00,830013703,1,,,,,1
7-CAG41-121-0083,14:06:00,14:07:00,830012952,2,,,,,1
7-CAG41-121-0083,14:26:00,14:26:00,830012950,3,,,,,1
7-CAG40-122-0083,14:38:00,14:38:00,830012950,1,,,,,1
7-CAG40-122-0083,14:51:00,14:52:00,830012952,2,,,,,1
7-CAG40-122-0083,15:15:00,15:15:00,830013703,3,,,,,1
7-CAG38-123-0083,14:30:00,14:30:00,830012950,1,,,,,1
7-CAG38-123-0083,14:43:00,14:44:00,830012952,2,,,,,1
7-CAG38-123-0083,15:07:00,15:07:00,830013703,3,,,,,1
7-CAG35-124-0083,12:20:00,12:20:00,830013703,1,,,,,1
7-CAG35-124-0083,12:41:00,12:42:00,830012952,2,,,,,1
7-CAG35-124-0083,13:01:00,13:01:00,830012950,3,,,,,1
7-CAG34-125-0083,13:05:00,13:05:00,830012950,1,,,,,1
7-CAG34-125-0083,13:18:00,13:19:00,830012952,2,,,,,1
7-CAG34-125-0083,13:42:00,13:42:00,830013703,3,,,,,1
7-CAG33-126-0083,10:50:00,10:50:00,830013703,1,,,,,1
7-CAG33-126-0083,11:11:00,11:12:00,830012952,2,,,,,1
7-CAG33-126-0083,11:31:00,11:31:00,830012950,3,,,,,1
7-CAG30-127-0083,11:35:00,11:35:00,830012950,1,,,,,1
7-CAG30-127-0083,11:48:00,11:49:00,830012952,2,,,,,1
7-CAG30-127-0083,12:12:00,12:12:00,830013703,3,,,,,1
7-CAG29-128-0083,09:07:00,09:07:00,830013703,1,,,,,1
7-CAG29-128-0083,09:28:00,09:29:00,830012952,2,,,,,1
7-CAG29-128-0083,09:48:00,09:48:00,830012950,3,,,,,1
7-CAG26-129-0083,09:15:00,09:15:00,830012950,1,,,,,1
7-CAG26-129-0083,09:28:00,09:29:00,830012952,2,,,,,1
7-CAG26-129-0083,09:52:00,09:52:00,830013703,3,,,,,1
7-CAG25-12A-0083,08:20:00,08:20:00,830013703,1,,,,,1
7-CAG25-12A-0083,08:41:00,08:42:00,830012952,2,,,,,1
7-CAG25-12A-0083,09:01:00,09:01:00,830012950,3,,,,,1
7-CAG23-12B-0083,08:20:00,08:20:00,830013703,1,,,,,1
7-CAG23-12B-0083,08:41:00,08:42:00,830012952,2,,,,,1
7-CAG23-12B-0083,09:01:00,09:01:00,830012950,3,,,,,1
7-CAG22-12C-0083,08:28:00,08:28:00,830012950,1,,,,,1
7-CAG22-12C-0083,08:41:00,08:42:00,830012952,2,,,,,1
7-CAG22-12C-0083,09:05:00,09:05:00,830013703,3,,,,,1
7-CAG21-12D-0083,08:00:00,08:00:00,830013703,1,,,,,1
7-CAG21-12D-0083,08:21:00,08:22:00,830012952,2,,,,,1
7-CAG21-12D-0083,08:41:00,08:41:00,830012950,3,,,,,1
7-CAG16-12E-0083,07:35:00,07:35:00,830012950,1,,,,,1
7-CAG16-12E-0083,07:48:00,07:49:00,830012952,2,,,,,1
7-CAG16-12E-0083,08:12:00,08:12:00,830013703,3,,,,,1
7-CAG13-12F-0083,06:50:00,06:50:00,830013703,1,,,,,1
7-CAG13-12F-0083,07:11:00,07:12:00,830012952,2,,,,,1
7-CAG13-12F-0083,07:31:00,07:31:00,830012950,3,,,,,1
7-CAG12-130-0083,06:38:00,06:38:00,830012950,1,,,,,1
7-CAG12-130-0083,06:51:00,06:52:00,830012952,2,,,,,1
7-CAG12-130-0083,07:15:00,07:15:00,830013703,3,,,,,1
7-CAG11-131-0083,06:30:00,06:30:00,830013703,1,,,,,1
7-CAG11-131-0083,06:51:00,06:52:00,830012952,2,,,,,1
7-CAG11-131-0083,07:11:00,07:11:00,830012950,3,,,,,1
7-CAG06-132-0083,06:35:00,06:35:00,830012950,1,,,,,1
7-CAG06-132-0083,06:48:00,06:49:00,830012952,2,,,,,1
7-CAG06-132-0083,07:12:00,07:12:00,830013703,3,,,,,1
7-CAG05-133-0083,06:25:00,06:25:00,830013703,1,,,,,1
7-CAG05-133-0083,06:46:00,06:47:00,830012952,2,,,,,1
7-CAG05-133-0083,07:06:00,07:06:00,830012950,3,,,,,1
7-CAG04-134-0083,05:38:00,05:38:00,830012950,1,,,,,1
7-CAG04-134-0083,05:51:00,05:52:00,830012952,2,,,,,1
7-CAG04-134-0083,06:15:00,06:15:00,830013703,3,,,,,1
7-CAG01-135-0083,05:30:00,05:30:00,830013703,1,,,,,1
7-CAG01-135-0083,05:51:00,05:52:00,830012952,2,,,,,1
7-CAG01-135-0083,06:11:00,06:11:00,830012950,3,,,,,1
7-CA291-136-0083,10:50:00,10:50:00,830012852,1,,,,,1
7-CA291-136-0083,11:03:00,11:04:00,830012854,2,,,,,1
7-CA291-136-0083,11:12:00,11:13:00,830012895,3,,,,,1
7-CA291-136-0083,11:31:00,11:31:00,830012902,4,,,,,1
7-CA152-137-0083,14:20:00,14:20:00,830012902,1,,,,,1
7-CA152-137-0083,14:39:00,14:40:00,830012895,2,,,,,1
7-CA152-137-0083,14:48:00,14:49:00,830012854,3,,,,,1
7-CA152-137-0083,15:01:00,15:01:00,830012852,4,,,,,1
7-CA13-138-0083,12:50:00,12:50:00,830012902,1,,,,,1
7-CA13-138-0083,13:09:00,13:10:00,830012895,2,,,,,1
7-CA13-138-0083,13:17:00,13:18:00,830012854,3,,,,,1
7-CA13-138-0083,13:31:00,13:31:00,830012852,4,,,,,1
7-CA016-139-0083,17:25:00,17:25:00,830012852,1,,,,,1
7-CA016-139-0083,17:38:00,17:39:00,830012854,2,,,,,1
7-CA016-139-0083,17:47:00,17:48:00,830012895,3,,,,,1
7-CA016-139-0083,18:06:00,18:06:00,830012902,4,,,,,1
7-CA014-13A-0083,13:15:00,13:15:00,830012852,1,,,,,1
7-CA014-13A-0083,13:28:00,13:29:00,830012854,2,,,,,1
7-CA014-13A-0083,13:37:00,13:38:00,830012895,3,,,,,1
7-CA014-13A-0083,13:56:00,13:56:00,830012902,4,,,,,1
7-CA012-13B-0083,19:15:00,19:15:00,830012852,1,,,,,1
7-CA012-13B-0083,19:28:00,19:29:00,830012854,2,,,,,1
7-CA012-13B-0083,19:37:00,19:38:00,830012895,3,,,,,1
7-CA012-13B-0083,19:56:00,19:56:00,830012902,4,,,,,1
7-CA011-13C-0083,18:50:00,18:50:00,830012902,1,,,,,1
7-CA011-13C-0083,19:09:00,19:10:00,830012895,2,,,,,1
7-CA011-13C-0083,19:18:00,19:19:00,830012854,3,,,,,1
7-CA011-13C-0083,19:31:00,19:31:00,830012852,4,,,,,1
7-CA010-13D-0083,16:50:00,16:50:00,830012852,1,,,,,1
7-CA010-13D-0083,17:03:00,17:04:00,830012854,2,,,,,1
7-CA010-13D-0083,17:12:00,17:13:00,830012895,3,,,,,1
7-CA010-13D-0083,17:31:00,17:31:00,830012902,4,,,,,1
7-CA009-13E-0083,16:50:00,16:50:00,830012902,1,,,,,1
7-CA009-13E-0083,17:09:00,17:10:00,830012895,2,,,,,1
7-CA009-13E-0083,17:18:00,17:19:00,830012854,3,,,,,1
7-CA009-13E-0083,17:31:00,17:31:00,830012852,4,,,,,1
7-CA008-13F-0083,15:15:00,15:15:00,830012852,1,,,,,1
7-CA008-13F-0083,15:28:00,15:29:00,830012854,2,,,,,1
7-CA008-13F-0083,15:37:00,15:38:00,830012895,3,,,,,1
7-CA008-13F-0083,15:56:00,15:56:00,830012902,4,,,,,1
7-CA007-140-0083,14:50:00,14:50:00,830012902,1,,,,,1
7-CA007-140-0083,15:09:00,15:10:00,830012895,2,,,,,1
7-CA007-140-0083,15:18:00,15:19:00,830012854,3,,,,,1
7-CA007-140-0083,15:31:00,15:31:00,830012852,4,,,,,1
7-CA006-141-0083,14:05:00,14:05:00,830012852,1,,,,,1
7-CA006-141-0083,14:18:00,14:19:00,830012854,2,,,,,1
7-CA006-141-0083,14:27:00,14:28:00,830012895,3,,,,,1
7-CA006-141-0083,14:46:00,14:46:00,830012902,4,,,,,1
7-CA005-142-0083,13:50:00,13:50:00,830012902,1,,,,,1
